gloss1,gloss2,video1,video2,dtw_distance
Thank_You,narrow,../all_outputs/output_ssl_small/Thank_You/1-1-w04720221103114714.mp4_1.pkl,../all_outputs/output_include/Adjectives/narrow/MVI_5122.pkl,121.38326441712137
Age,House,../all_outputs/output_ssl_small/Age/3-4-w02820221216124422.mp4_1.pkl,../all_outputs/output_include/Places/House/MVI_3267.pkl,121.39718494711819
Make,Election,../all_outputs/output_ssl_small/Make/1-5-w03820221103113520.mp4_1.pkl,../all_outputs/output_include/Society/Election/MVI_8968.pkl,121.40739437839278
Report,Parent,../all_outputs/output_ssl_small/Report/4-1-w02120221216122740.mp4_1.pkl,../all_outputs/output_include/People/Parent/MVI_3916.pkl,121.4183992096166
Learn?,Ground,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Places/Ground/MVI_3659.pkl,121.4212314217205
Little,Time,../all_outputs/output_ssl_small/Little/1-5-w01220221103112023.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Time/MVI_5078.pkl,121.42570085212907
Hello,Race (ethnicity),../all_outputs/output_ssl_small/Hello/4-4-w03920221216132408.mp4_1.pkl,../all_outputs/output_include/Society/Race (ethnicity)/MVI_8949.pkl,121.44680078541114
What,Book,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Home/Book/MVI_4915.pkl,121.47806863330713
Video,hot,../all_outputs/output_ssl_small/Video/1-2-w02220221103121901.mp4_1.pkl,../all_outputs/output_include/Adjectives/hot/MVI_9248.pkl,121.50645484610698
English,narrow,../all_outputs/output_ssl_small/English/2-2-w02520221110102926.mp4_1.pkl,../all_outputs/output_include/Adjectives/narrow/MVI_5122.pkl,121.50827878399267
What,Location,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Places/Location/MVI_3672.pkl,121.5088786201932
Sinhala,loud,../all_outputs/output_ssl_small/Sinhala/4-3-w01820221216121929.mp4_1.pkl,../all_outputs/output_include/Adjectives/loud/MVI_5335.pkl,121.52479803155167
Learn,Clock,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Electronics/Clock/MVI_9092.pkl,121.52529919741238
Go,Card,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Home/Card/MVI_9084.pkl,121.54584187245631
Make,Peace,../all_outputs/output_ssl_small/Make/1-5-w03820221103113520.mp4_1.pkl,../all_outputs/output_include/Society/Peace/MVI_4835.pkl,121.55940487235371
Age,Car,../all_outputs/output_ssl_small/Age/3-4-w02820221216124422.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/Car/MVI_3147.pkl,121.56621468613034
Make,Monday,../all_outputs/output_ssl_small/Make/1-5-w03820221103113520.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Monday/MVI_5447.pkl,121.56866697186486
Talk,Energy,../all_outputs/output_ssl_small/Talk/3-5-w03520221216131823.mp4_1.pkl,../all_outputs/output_include/Society/Energy/MVI_4290.pkl,121.5833184400197
How,Brown,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Colours/Brown/MVI_5050.pkl,121.59863034492503
See,Soldier,../all_outputs/output_ssl_small/See/2-2-w04020221110105049.mp4_1.pkl,../all_outputs/output_include/Jobs/Soldier/MVI_5351.pkl,121.61007297020537
Hello,Ring,../all_outputs/output_ssl_small/Hello/4-4-w03920221216132408.mp4_1.pkl,../all_outputs/output_include/Home/Ring/MVI_9085.pkl,121.63115596427824
Age,Religion,../all_outputs/output_ssl_small/Age/3-4-w02820221216124422.mp4_1.pkl,../all_outputs/output_include/Society/Religion/MVI_4799.pkl,121.63601355561279
House,Time,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Time/MVI_5078.pkl,121.6579002966427
Write,Crowd,../all_outputs/output_ssl_small/Write/1-5-w04420221103114351.mp4_1.pkl,../all_outputs/output_include/People/Crowd/MVI_5003.pkl,121.65939446330945
How_many,Lock,../all_outputs/output_ssl_small/How_many/1-4-w05120221103115238.mp4_1.pkl,../all_outputs/output_include/Home/Lock/MVI_8833.pkl,121.66214693654973
See?,Lock,../all_outputs/output_ssl_small/See?/4-5-w05520221216134855.mp4_1.pkl,../all_outputs/output_include/Home/Lock/MVI_8833.pkl,121.67227916469875
Class,Month,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Month/MVI_5490.pkl,121.68854630231351
Relationship,Daughter,../all_outputs/output_ssl_small/Relationship/1-3-w02320221103122040.mp4_1.pkl,../all_outputs/output_include/People/Daughter/MVI_5074.pkl,121.69529561697385
See,President,../all_outputs/output_ssl_small/See/2-2-w04020221110105049.mp4_1.pkl,../all_outputs/output_include/People/President/MVI_5128.pkl,121.7055623918892
Learn,Marriage,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Society/Marriage/MVI_4271.pkl,121.70918520813704
Learn,Table,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Home/Table/MVI_9002.pkl,121.70932131699152
Today,Neighbour,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/People/Neighbour/MVI_5277.pkl,121.72861392543068
Go,Author,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Jobs/Author/MVI_4782.pkl,121.733469695434
Write,Winter,../all_outputs/output_ssl_small/Write/1-5-w04420221103114351.mp4_1.pkl,../all_outputs/output_include/Seasons/Winter/MVI_4573.pkl,121.73638924018911
Big,Dream,../all_outputs/output_ssl_small/Big/1-1-w01020221103111725.mp4_1.pkl,../all_outputs/output_include/Home/Dream/MVI_9012.pkl,121.73734474071816
Holiday,sick,../all_outputs/output_ssl_small/Holiday/1-3-w06220221103120650.mp4_1.pkl,../all_outputs/output_include/Adjectives/sick/MVI_5331.pkl,121.74390225355246
See,Winter,../all_outputs/output_ssl_small/See/2-2-w04020221110105049.mp4_1.pkl,../all_outputs/output_include/Seasons/Winter/MVI_4573.pkl,121.74656167880563
Me,Sport,../all_outputs/output_ssl_small/Me/3-5-w00320221216115837.mp4_1.pkl,../all_outputs/output_include/Society/Sport/MVI_8724.pkl,121.74689187077671
Read,Pencil,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Home/Pencil/MVI_8788.pkl,121.77114751856824
Read,Season,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Seasons/Season/MVI_5441.pkl,121.77314692294155
Start,loose,../all_outputs/output_ssl_small/Start/4-4-w04520221216133050.mp4_1.pkl,../all_outputs/output_include/Adjectives/loose/MVI_9777.pkl,121.77604965236735
Sister,Winter,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Seasons/Winter/MVI_4573.pkl,121.79430841300352
English,loud,../all_outputs/output_ssl_small/English/2-2-w02520221110102926.mp4_1.pkl,../all_outputs/output_include/Adjectives/loud/MVI_5335.pkl,121.80490839630153
Children,Fish,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Animals/Fish/MVI_3069.pkl,121.80639340056214
Video,Chair,../all_outputs/output_ssl_small/Video/1-2-w02220221103121901.mp4_1.pkl,../all_outputs/output_include/Home/Chair/MVI_4874.pkl,121.80898026748085
Big,Market,../all_outputs/output_ssl_small/Big/1-1-w01020221103111725.mp4_1.pkl,../all_outputs/output_include/Places/Market/MVI_3650.pkl,121.82218708918623
Write,wide,../all_outputs/output_ssl_small/Write/1-5-w04420221103114351.mp4_1.pkl,../all_outputs/output_include/Adjectives/wide/MVI_9227.pkl,121.824679766293
What,Teacher,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Jobs/Teacher/MVI_4459.pkl,121.83018582963408
School,Red,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Colours/Red/MVI_5038.pkl,121.8312470027777
Again,Soldier,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Jobs/Soldier/MVI_5351.pkl,121.85481906172244
How_many,Store or Shop,../all_outputs/output_ssl_small/How_many/1-4-w05120221103115238.mp4_1.pkl,../all_outputs/output_include/Places/Store or Shop/MVI_3635.pkl,121.85957518766101
To_You,Brown,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Colours/Brown/MVI_5050.pkl,121.86183072323863
Tuesday,Dress,../all_outputs/output_ssl_small/Tuesday/2-1-w02720221110103149.mp4_1.pkl,../all_outputs/output_include/Clothes/Dress/MVI_5010.pkl,121.86477973325492
What,high,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Adjectives/high/MVI_9780.pkl,121.86752336629685
University,Bank,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3662.pkl,121.87911776555833
Sinhala,Husband,../all_outputs/output_ssl_small/Sinhala/4-3-w01820221216121929.mp4_1.pkl,../all_outputs/output_include/People/Husband/MVI_3945.pkl,121.89974769284817
Me,Market,../all_outputs/output_ssl_small/Me/3-5-w00320221216115837.mp4_1.pkl,../all_outputs/output_include/Places/Market/MVI_3650.pkl,121.91326411530132
See,Wife,../all_outputs/output_ssl_small/See/2-2-w04020221110105049.mp4_1.pkl,../all_outputs/output_include/People/Wife/MVI_5119.pkl,121.92406629371291
Hello,Clothing,../all_outputs/output_ssl_small/Hello/4-4-w03920221216132408.mp4_1.pkl,../all_outputs/output_include/Clothes/Clothing/MVI_8611.pkl,121.93688176635092
Twenty,Soldier,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Jobs/Soldier/MVI_5351.pkl,121.94629712120565
Little,War,../all_outputs/output_ssl_small/Little/1-5-w01220221103112023.mp4_1.pkl,../all_outputs/output_include/Society/War/MVI_8697.pkl,121.953186228527
You,Daughter,../all_outputs/output_ssl_small/You/4-4-w00220221216115823.mp4_1.pkl,../all_outputs/output_include/People/Daughter/MVI_5074.pkl,121.9588505849209
Learn?,Dream,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Home/Dream/MVI_9012.pkl,121.96730317109827
Good,Manager,../all_outputs/output_ssl_small/Good/2-3-w01120221110100859.mp4_1.pkl,../all_outputs/output_include/Jobs/Manager/MVI_5362.pkl,121.97047285960079
Tomorrow,Bathroom,../all_outputs/output_ssl_small/Tomorrow/4-4-w01520221216121456.mp4_1.pkl,../all_outputs/output_include/Home/Bathroom/MVI_9025.pkl,121.97729781519277
Make,School,../all_outputs/output_ssl_small/Make/1-5-w03820221103113520.mp4_1.pkl,../all_outputs/output_include/Places/School/MVI_3291.pkl,121.98304855877144
Learn,clean,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Adjectives/clean/MVI_9682.pkl,121.98587657328892
Holiday,Bed,../all_outputs/output_ssl_small/Holiday/1-3-w06220221103120650.mp4_1.pkl,../all_outputs/output_include/Home/Bed/MVI_8760.pkl,122.00549630601243
Children,train_ticket,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/train_ticket/MVI_3253.pkl,122.01656522418276
Sister,Reporter,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Jobs/Reporter/MVI_4788.pkl,122.02449138054286
Make,Hour,../all_outputs/output_ssl_small/Make/1-5-w03820221103113520.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Hour/MVI_9179.pkl,122.03221591092115
Tuesday,Computer,../all_outputs/output_ssl_small/Tuesday/2-1-w02720221110103149.mp4_1.pkl,../all_outputs/output_include/Electronics/Computer/MVI_5395.pkl,122.0351634551126
Relationship,Market,../all_outputs/output_ssl_small/Relationship/1-3-w02320221103122040.mp4_1.pkl,../all_outputs/output_include/Places/Market/MVI_3650.pkl,122.06478798557586
Video,Card,../all_outputs/output_ssl_small/Video/1-2-w02220221103121901.mp4_1.pkl,../all_outputs/output_include/Home/Card/MVI_9084.pkl,122.07081606913916
Write,sick,../all_outputs/output_ssl_small/Write/1-5-w04420221103114351.mp4_1.pkl,../all_outputs/output_include/Adjectives/sick/MVI_5331.pkl,122.07303737290344
House,Week,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Week/MVI_5041.pkl,122.08855320533524
Yes,War,../all_outputs/output_ssl_small/Yes/1-1-w06320221103120755.mp4_1.pkl,../all_outputs/output_include/Society/War/MVI_8697.pkl,122.1090771605927
Big,Bird,../all_outputs/output_ssl_small/Big/1-1-w01020221103111725.mp4_1.pkl,../all_outputs/output_include/Animals/Bird/MVI_3037.pkl,122.11772017219427
Learn,Soap,../all_outputs/output_ssl_small/Learn/3-2-w03420221216131706.mp4_1.pkl,../all_outputs/output_include/Home/Soap/MVI_4397.pkl,122.13808740281647
House,Bed,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Home/Bed/MVI_8760.pkl,122.13870931346987
Tuesday,Bed,../all_outputs/output_ssl_small/Tuesday/2-1-w02720221110103149.mp4_1.pkl,../all_outputs/output_include/Home/Bed/MVI_8760.pkl,122.14069370876557
Good,Dress,../all_outputs/output_ssl_small/Good/2-3-w01120221110100859.mp4_1.pkl,../all_outputs/output_include/Clothes/Dress/MVI_5010.pkl,122.14219893367444
Age,small_little,../all_outputs/output_ssl_small/Age/3-4-w02820221216124422.mp4_1.pkl,../all_outputs/output_include/Adjectives/small_little/MVI_5127.pkl,122.15386884920915
Sinhala,Cat,../all_outputs/output_ssl_small/Sinhala/4-3-w01820221216121929.mp4_1.pkl,../all_outputs/output_include/Animals/Cat/MVI_3063.pkl,122.19388678760785
It,President,../all_outputs/output_ssl_small/It/3-5-w00720221216120500.mp4_1.pkl,../all_outputs/output_include/People/President/MVI_5128.pkl,122.19532493166969
Go,Boy,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_5132.pkl,122.22386944079585
Relationship,sick,../all_outputs/output_ssl_small/Relationship/1-3-w02320221103122040.mp4_1.pkl,../all_outputs/output_include/Adjectives/sick/MVI_5331.pkl,122.2305129904129
Report,soft,../all_outputs/output_ssl_small/Report/4-1-w02120221216122740.mp4_1.pkl,../all_outputs/output_include/Adjectives/soft/MVI_9664.pkl,122.23270554823884
See?,sick,../all_outputs/output_ssl_small/See?/4-5-w05520221216134855.mp4_1.pkl,../all_outputs/output_include/Adjectives/sick/MVI_5331.pkl,122.24585755585397
Video,long,../all_outputs/output_ssl_small/Video/1-2-w02220221103121901.mp4_1.pkl,../all_outputs/output_include/Adjectives/long/MVI_9300.pkl,122.25001951668065
Go,Train Station,../all_outputs/output_ssl_small/Go/4-4-w03620221216131954.mp4_1.pkl,../all_outputs/output_include/Places/Train Station/MVI_3446.pkl,122.25327919002788
Age,Season,../all_outputs/output_ssl_small/Age/3-4-w02820221216124422.mp4_1.pkl,../all_outputs/output_include/Seasons/Season/MVI_5441.pkl,122.25955308741209
Sister,Sport,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Society/Sport/MVI_8724.pkl,122.28546845030054
Good,Location,../all_outputs/output_ssl_small/Good/2-3-w01120221110100859.mp4_1.pkl,../all_outputs/output_include/Places/Location/MVI_3672.pkl,122.296303795117
Report,Crowd,../all_outputs/output_ssl_small/Report/4-1-w02120221216122740.mp4_1.pkl,../all_outputs/output_include/People/Crowd/MVI_5003.pkl,122.29857246554955
Today,Reporter,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Jobs/Reporter/MVI_4788.pkl,122.2994980614153
Relationship,Week,../all_outputs/output_ssl_small/Relationship/1-3-w02320221103122040.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Week/MVI_5041.pkl,122.30191447474935
To_You,Photograph,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Home/Photograph/MVI_8796.pkl,122.30343432329985
Good,Energy,../all_outputs/output_ssl_small/Good/2-3-w01120221110100859.mp4_1.pkl,../all_outputs/output_include/Society/Energy/MVI_4290.pkl,122.30471825235057
University,Reporter,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/Jobs/Reporter/MVI_4788.pkl,122.31283500471909
Ten_People,Red,../all_outputs/output_ssl_small/Ten_People/1-1-w02020221103121410.mp4_1.pkl,../all_outputs/output_include/Colours/Red/MVI_5038.pkl,122.32182356451162
Thank_You,Son,../all_outputs/output_ssl_small/Thank_You/1-1-w04720221103114714.mp4_1.pkl,../all_outputs/output_include/People/Son/MVI_3755.pkl,122.32239118799741
Read,Lawyer,../all_outputs/output_ssl_small/Read/4-2-w04620221216133130.mp4_1.pkl,../all_outputs/output_include/Jobs/Lawyer/MVI_4467.pkl,122.34727757091397
House,Market,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Places/Market/MVI_3650.pkl,122.35801171106235
Thank_You,Newspaper,../all_outputs/output_ssl_small/Thank_You/1-1-w04720221103114714.mp4_1.pkl,../all_outputs/output_include/Society/Newspaper/MVI_4842.pkl,122.39318887752118
Mother,cold,../all_outputs/output_ssl_small/Mother/4-3-w00420221216120034.mp4_1.pkl,../all_outputs/output_include/Adjectives/cold/MVI_5220.pkl,122.39454876344978
Tomorrow,big_large,../all_outputs/output_ssl_small/Tomorrow/4-4-w01520221216121456.mp4_1.pkl,../all_outputs/output_include/Adjectives/big_large/MVI_9317.pkl,122.39911457186543
Class,God,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/Society/God/MVI_4342.pkl,122.40194918051063
Learn?,heavy,../all_outputs/output_ssl_small/Learn?/4-3-w05220221216134355.mp4_1.pkl,../all_outputs/output_include/Adjectives/heavy/MVI_9708.pkl,122.40734701518103
Sorry,Soldier,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Jobs/Soldier/MVI_5351.pkl,122.40804669087989
Start,Car,../all_outputs/output_ssl_small/Start/4-4-w04520221216133050.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/Car/MVI_3147.pkl,122.41083563388239
Report,Card,../all_outputs/output_ssl_small/Report/4-1-w02120221216122740.mp4_1.pkl,../all_outputs/output_include/Home/Card/MVI_9084.pkl,122.43225326017192
