gloss1,gloss2,video1,video2,dtw_distance
To_You,Thank_you,../all_outputs/output_ssl_small/To_You/1-3-w00120221103105354.mp4_1.pkl,../all_outputs/output_include/Greetings/Thank_you/MVI_9948.pkl,165.56612178934108
Again,Year,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Year/MVI_4637.pkl,165.56922219667425
See?,Neighbour,../all_outputs/output_ssl_small/See?/2-4-w05520221110111242.mp4_1.pkl,../all_outputs/output_include/People/Neighbour/MVI_4107.pkl,165.57377892219685
Learn?,Price,../all_outputs/output_ssl_small/Learn?/1-5-w05220221103115410.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8986.pkl,165.58608422353424
It,Baby,../all_outputs/output_ssl_small/It/2-3-w00720221110100320.mp4_1.pkl,../all_outputs/output_include/People/Baby/MVI_3771.pkl,165.5956560045549
Mother,Grandfather,../all_outputs/output_ssl_small/Mother/1-3-w00420221103110724.mp4_1.pkl,../all_outputs/output_include/People/Grandfather/MVI_5104.pkl,165.5959434202155
Sorry,long,../all_outputs/output_ssl_small/Sorry/2-3-w04120221110105318.mp4_1.pkl,../all_outputs/output_include/Adjectives/long/MVI_5186.pkl,165.59759228015787
Video,Today,../all_outputs/output_ssl_small/Video/2-2-w02220221110102210.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Today/MVI_5471.pkl,165.59996240129914
My,Child,../all_outputs/output_ssl_small/My/3-4-w03020221216124658.mp4_1.pkl,../all_outputs/output_include/People/Child/MVI_4244.pkl,165.60114813182645
How,Peace,../all_outputs/output_ssl_small/How/1-4-w04820221103114840.mp4_1.pkl,../all_outputs/output_include/Society/Peace/MVI_4297.pkl,165.60387304659196
Hello,Artist,../all_outputs/output_ssl_small/Hello/4-2-w03920221216132353.mp4_1.pkl,../all_outputs/output_include/Jobs/Artist/MVI_4780.pkl,165.60968592532217
There,Child,../all_outputs/output_ssl_small/There/4-1-w05920221216135522.mp4_1.pkl,../all_outputs/output_include/People/Child/MVI_4244.pkl,165.6177623252391
There,Blue,../all_outputs/output_ssl_small/There/4-1-w05920221216135522.mp4_1.pkl,../all_outputs/output_include/Colours/Blue/MVI_4024.pkl,165.6226037194092
Sinhala,University,../all_outputs/output_ssl_small/Sinhala/2-5-w01820221110101612.mp4_1.pkl,../all_outputs/output_include/Places/University/MVI_3546.pkl,165.63077491959018
Sinhala,City,../all_outputs/output_ssl_small/Sinhala/3-5-w01820221216121748.mp4_1.pkl,../all_outputs/output_include/Places/City/MVI_3345.pkl,165.63202530087776
See,wet,../all_outputs/output_ssl_small/See/3-2-w04020221216132441.mp4_1.pkl,../all_outputs/output_include/Adjectives/wet/MVI_5246.pkl,165.63812146697347
Ten_People,Grandfather,../all_outputs/output_ssl_small/Ten_People/3-2-w02020221216122000.mp4_1.pkl,../all_outputs/output_include/People/Grandfather/MVI_5104.pkl,165.63916294660552
Read,Restaurant,../all_outputs/output_ssl_small/Read/1-4-w04620221103114631.mp4_1.pkl,../all_outputs/output_include/Places/Restaurant/MVI_3362.pkl,165.63941066118818
Stay?,Bedroom,../all_outputs/output_ssl_small/Stay?/2-4-w05420221110111147.mp4_1.pkl,../all_outputs/output_include/Home/Bedroom/MVI_4887.pkl,165.64237017456614
Sinhala,Deaf,../all_outputs/output_ssl_small/Sinhala/2-2-w01820221110101517.mp4_1.pkl,../all_outputs/output_include/Adjectives/Deaf/MVI_9580.pkl,165.6666862680735
House,Peace,../all_outputs/output_ssl_small/House/4-3-w02920221216124324.mp4_1.pkl,../all_outputs/output_include/Society/Peace/MVI_4297.pkl,165.66899833818601
Make,I,../all_outputs/output_ssl_small/Make/3-1-w03820221216132252.mp4_1.pkl,../all_outputs/output_include/Pronouns/I/MVI_9995.pkl,165.67480741182646
Age,Telephone,../all_outputs/output_ssl_small/Age/2-4-w02820221110103314.mp4_1.pkl,../all_outputs/output_include/Home/Telephone/MVI_9072.pkl,165.68329685346148
To_You,Year,../all_outputs/output_ssl_small/To_You/1-3-w00120221103105354.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Year/MVI_5491.pkl,165.68634497180824
Your,Author,../all_outputs/output_ssl_small/Your/2-5-w00520221110100155.mp4_1.pkl,../all_outputs/output_include/Jobs/Author/MVI_4782.pkl,165.69287292756192
Tuesday,Sunday,../all_outputs/output_ssl_small/Tuesday/4-3-w02720221216124035.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Sunday/MVI_9139.pkl,165.70323071901575
Sister,long,../all_outputs/output_ssl_small/Sister/3-5-w00820221216120607.mp4_1.pkl,../all_outputs/output_include/Adjectives/long/MVI_5266.pkl,165.71131339997046
To_You,Screen,../all_outputs/output_ssl_small/To_You/3-4-w00120221216115550.mp4_1.pkl,../all_outputs/output_include/Electronics/Screen/MVI_4976.pkl,165.7504436168673
See,Friday,../all_outputs/output_ssl_small/See/3-3-w04020221216132449.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Friday/MVI_5023.pkl,165.77558757516388
Go,Skirt,../all_outputs/output_ssl_small/Go/1-5-w03620221103113229.mp4_1.pkl,../all_outputs/output_include/Clothes/Skirt/MVI_3845.pkl,165.78287910586957
Talk,Key,../all_outputs/output_ssl_small/Talk/5-2-w03520221216131715.mp4_1.pkl,../all_outputs/output_include/Home/Key/MVI_4925.pkl,165.78339297475756
Sorry,Time,../all_outputs/output_ssl_small/Sorry/2-3-w04120221110105318.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Time/MVI_9202.pkl,165.78805987600052
Make,India,../all_outputs/output_ssl_small/Make/1-3-w03820221103113502.mp4_1.pkl,../all_outputs/output_include/Places/India/MVI_3412.pkl,165.78980270587022
Sorry,Brown,../all_outputs/output_ssl_small/Sorry/2-10-w04120221110113610.mp4_1.pkl,../all_outputs/output_include/Colours/Brown/MVI_3878.pkl,165.79765115653296
Stay?,Player,../all_outputs/output_ssl_small/Stay?/3-4-w05420221216134802.mp4_1.pkl,../all_outputs/output_include/People/Player/MVI_4126.pkl,165.81346301018147
No,Green,../all_outputs/output_ssl_small/No/1-5-w04220221103114141.mp4_1.pkl,../all_outputs/output_include/Colours/Green/MVI_5041.pkl,165.82191422444734
Make,Child,../all_outputs/output_ssl_small/Make/3-1-w03820221216132252.mp4_1.pkl,../all_outputs/output_include/People/Child/MVI_4244.pkl,165.8315851036458
How,light,../all_outputs/output_ssl_small/How/2-3-w04820221110110015.mp4_1.pkl,../all_outputs/output_include/Adjectives/light/MVI_9713.pkl,165.841831004096
There,warm,../all_outputs/output_ssl_small/There/2-10-w05920221110113903.mp4_1.pkl,../all_outputs/output_include/Adjectives/warm/MVI_9335.pkl,165.84306873953514
Sorry,Bedroom,../all_outputs/output_ssl_small/Sorry/2-3-w04120221110105318.mp4_1.pkl,../all_outputs/output_include/Home/Bedroom/MVI_4370.pkl,165.84372361818785
Learn,Brother,../all_outputs/output_ssl_small/Learn/4-2-w03420221216131517.mp4_1.pkl,../all_outputs/output_include/People/Brother/MVI_4075.pkl,165.86230102547287
Age,Good_night,../all_outputs/output_ssl_small/Age/1-3-w02820221103122816.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_night/MVI_0108.pkl,165.86514187602916
No,Alright,../all_outputs/output_ssl_small/No/3-2-w04220221216132635.mp4_1.pkl,../all_outputs/output_include/Greetings/Alright/MVI_9964.pkl,165.87702867761448
House,T-Shirt,../all_outputs/output_ssl_small/House/2-4-w02920221110103440.mp4_1.pkl,../all_outputs/output_include/Clothes/T-Shirt/MVI_4202.pkl,165.89222165107392
Write,we,../all_outputs/output_ssl_small/Write/2-2-w04420221110105636.mp4_1.pkl,../all_outputs/output_include/Pronouns/we/MVI_9973.pkl,165.93188975917656
School,Time,../all_outputs/output_ssl_small/School/3-5-w01620221216121507.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Time/MVI_4668.pkl,165.93464232006636
It,Thank_you,../all_outputs/output_ssl_small/It/3-4-w00720221216120451.mp4_1.pkl,../all_outputs/output_include/Greetings/Thank_you/MVI_9985.pkl,165.94350654775198
Sinhala,Man,../all_outputs/output_ssl_small/Sinhala/2-2-w01820221110101517.mp4_1.pkl,../all_outputs/output_include/People/Man/MVI_8629.pkl,165.9439045808689
My,Colour,../all_outputs/output_ssl_small/My/3-4-w03020221216124658.mp4_1.pkl,../all_outputs/output_include/Colours/Colour/MVI_4049.pkl,165.94681672278708
Dialog box,Saturday,../all_outputs/output_ssl_small/Dialog box/2-3-w02420221110102439.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Saturday/MVI_5466.pkl,165.9519362102927
See?,Police,../all_outputs/output_ssl_small/See?/4-2-w05520221216134831.mp4_1.pkl,../all_outputs/output_include/Jobs/Police/MVI_5349.pkl,165.95431540321485
Go,warm,../all_outputs/output_ssl_small/Go/1-5-w03620221103113229.mp4_1.pkl,../all_outputs/output_include/Adjectives/warm/MVI_5223.pkl,165.9687639075319
There,female,../all_outputs/output_ssl_small/There/4-1-w05920221216135522.mp4_1.pkl,../all_outputs/output_include/Adjectives/female/MVI_9767.pkl,165.9862678569416
Video,he,../all_outputs/output_ssl_small/Video/2-2-w02220221110102210.mp4_1.pkl,../all_outputs/output_include/Pronouns/he/MVI_0008.pkl,165.9954509344976
Video,Blue,../all_outputs/output_ssl_small/Video/1-1-w02220221103121852.mp4_1.pkl,../all_outputs/output_include/Colours/Blue/MVI_3872.pkl,166.0070606491199
You,light,../all_outputs/output_ssl_small/You/2-5-w00220221110095826.mp4_1.pkl,../all_outputs/output_include/Adjectives/light/MVI_9837.pkl,166.01843670780138
No,Second,../all_outputs/output_ssl_small/No/3-2-w04220221216132635.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Second/MVI_9214.pkl,166.022233700748
See?,Secretary,../all_outputs/output_ssl_small/See?/1-5-w05520221103120003.mp4_1.pkl,../all_outputs/output_include/Jobs/Secretary/MVI_8884.pkl,166.0347222982103
Tuesday,Artist,../all_outputs/output_ssl_small/Tuesday/4-3-w02720221216124035.mp4_1.pkl,../all_outputs/output_include/Jobs/Artist/MVI_4780.pkl,166.04604942950053
House,Boy,../all_outputs/output_ssl_small/House/2-6-w02920221110113324.mp4_1.pkl,../all_outputs/output_include/People/Boy/MVI_3815.pkl,166.0495918701711
Dialog box,old,../all_outputs/output_ssl_small/Dialog box/2-3-w02420221110102439.mp4_1.pkl,../all_outputs/output_include/Adjectives/old/MVI_9263.pkl,166.08363515656447
Dialog box,Thursday,../all_outputs/output_ssl_small/Dialog box/1-1-w02420221103122335.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Thursday/MVI_4605.pkl,166.0839169922193
There,Colour,../all_outputs/output_ssl_small/There/2-10-w05920221110113903.mp4_1.pkl,../all_outputs/output_include/Colours/Colour/MVI_5217.pkl,166.09931640940314
Sinhala,Second,../all_outputs/output_ssl_small/Sinhala/2-2-w01820221110101517.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Second/MVI_9187.pkl,166.11554046211967
Video,Lamp,../all_outputs/output_ssl_small/Video/2-2-w02220221110102210.mp4_1.pkl,../all_outputs/output_include/Electronics/Lamp/MVI_4961.pkl,166.12484183585386
Stay?,Telephone,../all_outputs/output_ssl_small/Stay?/3-4-w05420221216134802.mp4_1.pkl,../all_outputs/output_include/Home/Telephone/MVI_8837.pkl,166.12953425935257
Learn,Pocket,../all_outputs/output_ssl_small/Learn/4-2-w03420221216131517.mp4_1.pkl,../all_outputs/output_include/Clothes/Pocket/MVI_3859.pkl,166.1298017559214
It,poor,../all_outputs/output_ssl_small/It/3-4-w00720221216120451.mp4_1.pkl,../all_outputs/output_include/Adjectives/poor/MVI_9604.pkl,166.13922838374606
Again,Player,../all_outputs/output_ssl_small/Again/2-3-w03120221110103624.mp4_1.pkl,../all_outputs/output_include/People/Player/MVI_4126.pkl,166.14337560096445
Age,Door,../all_outputs/output_ssl_small/Age/4-2-w02820221216124135.mp4_1.pkl,../all_outputs/output_include/Home/Door/MVI_4885.pkl,166.14650870364824
See?,Peace,../all_outputs/output_ssl_small/See?/2-4-w05520221110111242.mp4_1.pkl,../all_outputs/output_include/Society/Peace/MVI_4297.pkl,166.16531300261747
Big,expensive,../all_outputs/output_ssl_small/Big/2-3-w01020221110100804.mp4_1.pkl,../all_outputs/output_include/Adjectives/expensive/MVI_9747.pkl,166.16571114304153
Your,Queen,../all_outputs/output_ssl_small/Your/2-3-w00520221110100138.mp4_1.pkl,../all_outputs/output_include/People/Queen/MVI_5123.pkl,166.16761771200495
Staying,warm,../all_outputs/output_ssl_small/Staying/4-3-w03220221216124636.mp4_1.pkl,../all_outputs/output_include/Adjectives/warm/MVI_9335.pkl,166.17140654977496
Read,Office,../all_outputs/output_ssl_small/Read/1-4-w04620221103114631.mp4_1.pkl,../all_outputs/output_include/Places/Office/MVI_3619.pkl,166.17357381309574
It,Bird,../all_outputs/output_ssl_small/It/2-3-w00720221110100320.mp4_1.pkl,../all_outputs/output_include/Animals/Bird/MVI_2989.pkl,166.1765161005375
It,rich,../all_outputs/output_ssl_small/It/2-3-w00720221110100320.mp4_1.pkl,../all_outputs/output_include/Adjectives/rich/MVI_9734.pkl,166.17651733412893
Dialog box,quiet,../all_outputs/output_ssl_small/Dialog box/2-3-w02420221110102439.mp4_1.pkl,../all_outputs/output_include/Adjectives/quiet/MVI_9294.pkl,166.18164985270244
How,Doctor,../all_outputs/output_ssl_small/How/2-3-w04820221110110015.mp4_1.pkl,../all_outputs/output_include/Jobs/Doctor/MVI_5324.pkl,166.2017926819063
Twenty,Peace,../all_outputs/output_ssl_small/Twenty/3-4-w05820221216135108.mp4_1.pkl,../all_outputs/output_include/Society/Peace/MVI_4834.pkl,166.2039767732089
Twenty,Time,../all_outputs/output_ssl_small/Twenty/3-4-w05820221216135108.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Time/MVI_4668.pkl,166.2060764729844
You,Street_or_Road,../all_outputs/output_ssl_small/You/4-1-w00220221216115755.mp4_1.pkl,../all_outputs/output_include/Places/Street_or_Road/MVI_3597.pkl,166.2255444245978
Again,Suit,../all_outputs/output_ssl_small/Again/2-3-w03120221110103624.mp4_1.pkl,../all_outputs/output_include/Clothes/Suit/MVI_3843.pkl,166.23307216498532
When,long,../all_outputs/output_ssl_small/When/2-7-w05620221110113737.mp4_1.pkl,../all_outputs/output_include/Adjectives/long/MVI_5187.pkl,166.246635146335
When,Page,../all_outputs/output_ssl_small/When/2-4-w05620221110111406.mp4_1.pkl,../all_outputs/output_include/Home/Page/MVI_4920.pkl,166.24861727089487
House,Price,../all_outputs/output_ssl_small/House/2-6-w02920221110113324.mp4_1.pkl,../all_outputs/output_include/Society/Price/MVI_8987.pkl,166.25961295435195
Write,City,../all_outputs/output_ssl_small/Write/2-2-w04420221110105636.mp4_1.pkl,../all_outputs/output_include/Places/City/MVI_3589.pkl,166.262669685481
What,Parent,../all_outputs/output_ssl_small/What/5-4-w05020221216134110.mp4_1.pkl,../all_outputs/output_include/People/Parent/MVI_5231.pkl,166.29201634946443
Sister,Gift,../all_outputs/output_ssl_small/Sister/2-3-w00820221110100411.mp4_1.pkl,../all_outputs/output_include/Home/Gift/MVI_4441.pkl,166.29867542076252
Tuesday,Daughter,../all_outputs/output_ssl_small/Tuesday/1-2-w02720221103122714.mp4_1.pkl,../all_outputs/output_include/People/Daughter/MVI_5222.pkl,166.31135380089992
Learn,Ugly,../all_outputs/output_ssl_small/Learn/2-5-w03420221110104046.mp4_1.pkl,../all_outputs/output_include/Adjectives/Ugly/MVI_9578.pkl,166.31780214042655
Do,Alright,../all_outputs/output_ssl_small/Do/2-3-w03720221110104550.mp4_1.pkl,../all_outputs/output_include/Greetings/Alright/MVI_9989.pkl,166.32967409662626
Still,Marriage,../all_outputs/output_ssl_small/Still/still1.mp4_1.pkl,../all_outputs/output_include/Society/Marriage/MVI_4274.pkl,166.34696084136684
Read,he,../all_outputs/output_ssl_small/Read/1-3-w04620221103114623.mp4_1.pkl,../all_outputs/output_include/Pronouns/he/MVI_9889.pkl,166.34826108691323
Tuesday,Office,../all_outputs/output_ssl_small/Tuesday/1-2-w02720221103122714.mp4_1.pkl,../all_outputs/output_include/Places/Office/MVI_3619.pkl,166.3558463096255
No,Daughter,../all_outputs/output_ssl_small/No/1-5-w04220221103114141.mp4_1.pkl,../all_outputs/output_include/People/Daughter/MVI_5223.pkl,166.3738809721763
You,Screen,../all_outputs/output_ssl_small/You/2-5-w00220221110095826.mp4_1.pkl,../all_outputs/output_include/Electronics/Screen/MVI_4976.pkl,166.38201805297427
Start,Mean,../all_outputs/output_ssl_small/Start/2-1-w04520221110105718.mp4_1.pkl,../all_outputs/output_include/Adjectives/Mean/MVI_9592.pkl,166.38937523024245
Holiday,Baby,../all_outputs/output_ssl_small/Holiday/3-1-w06220221216135925.mp4_1.pkl,../all_outputs/output_include/People/Baby/MVI_4068.pkl,166.3949692044067
Can?,Bedroom,../all_outputs/output_ssl_small/Can?/2-8-w05320221110113648.mp4_1.pkl,../all_outputs/output_include/Home/Bedroom/MVI_4370.pkl,166.40307896582635
Now,Parent,../all_outputs/output_ssl_small/Now/4-5-w01420221216121406.mp4_1.pkl,../all_outputs/output_include/People/Parent/MVI_4225.pkl,166.40322866458027
Staying,you,../all_outputs/output_ssl_small/Staying/3-2-w03220221216131407.mp4_1.pkl,../all_outputs/output_include/Pronouns/you/MVI_9999.pkl,166.40566352473283
Your,short,../all_outputs/output_ssl_small/Your/2-3-w00520221110100138.mp4_1.pkl,../all_outputs/output_include/Adjectives/short/MVI_5271.pkl,166.415979719013
Sinhala,Blind,../all_outputs/output_ssl_small/Sinhala/2-2-w01820221110101517.mp4_1.pkl,../all_outputs/output_include/Adjectives/Blind/MVI_9586.pkl,166.41987100634879
Little,Peace,../all_outputs/output_ssl_small/Little/1-1-w01220221103111947.mp4_1.pkl,../all_outputs/output_include/Society/Peace/MVI_4835.pkl,166.42376673112744
Dialog box,Fall,../all_outputs/output_ssl_small/Dialog box/3-2-w02420221216123403.mp4_1.pkl,../all_outputs/output_include/Seasons/Fall/MVI_9132.pkl,166.42550663319608
When,Thank_you,../all_outputs/output_ssl_small/When/3-5-w05620221216135013.mp4_1.pkl,../all_outputs/output_include/Greetings/Thank_you/MVI_9985.pkl,166.4331928352793
Sorry,Street_or_Road,../all_outputs/output_ssl_small/Sorry/4-5-w04120221216132628.mp4_1.pkl,../all_outputs/output_include/Places/Street_or_Road/MVI_3443.pkl,166.43642583604546
Learn,tall,../all_outputs/output_ssl_small/Learn/2-4-w03420221110104038.mp4_1.pkl,../all_outputs/output_include/Adjectives/tall/MVI_5273.pkl,166.445797336351
Sinhala,Afternoon,../all_outputs/output_ssl_small/Sinhala/2-5-w01820221110101612.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Afternoon/MVI_9192.pkl,166.4591491941979
Again,Shirt,../all_outputs/output_ssl_small/Again/2-3-w03120221110103624.mp4_1.pkl,../all_outputs/output_include/Clothes/Shirt/MVI_5166.pkl,166.46103851100955
Class,Neighbour,../all_outputs/output_ssl_small/Class/1-5-w01920221103121327.mp4_1.pkl,../all_outputs/output_include/People/Neighbour/MVI_4107.pkl,166.48482249983797
Still,T-Shirt,../all_outputs/output_ssl_small/Still/still3.mp4_1.pkl,../all_outputs/output_include/Clothes/T-Shirt/MVI_4202.pkl,166.48883519166387
Tuesday,Thursday,../all_outputs/output_ssl_small/Tuesday/4-3-w02720221216124035.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Thursday/MVI_5019.pkl,166.49294584352205
Stay?,Skirt,../all_outputs/output_ssl_small/Stay?/1-5-w05420221103115855.mp4_1.pkl,../all_outputs/output_include/Clothes/Skirt/MVI_3845.pkl,166.5035733076488
Ten_People,Player,../all_outputs/output_ssl_small/Ten_People/1-3-w02020221103121429.mp4_1.pkl,../all_outputs/output_include/People/Player/MVI_4126.pkl,166.50608219493674
Children,Bathroom,../all_outputs/output_ssl_small/Children/4-1-w01720221216121716.mp4_1.pkl,../all_outputs/output_include/Home/Bathroom/MVI_4380.pkl,166.51349734882126
School,Religion,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Society/Religion/MVI_8928.pkl,166.51462694973142
Tell,Time,../all_outputs/output_ssl_small/Tell/3-4-w04320221216132747.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Time/MVI_4668.pkl,166.5322018416788
